run_name,script,wake_model,seed,iteration,phase,AEP [GWh],elapsed_sec,random_step_schedule_D,wd_step_deg,n_wd,ws
RS_seed1,ResultsRS,NOJ,1,151,RandomSearch,71.5857240014326,54.92061160980896,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,152,RandomSearch,71.5857240014326,55.28432426947657,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,153,RandomSearch,71.6293654368638,55.64803692914418,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,154,RandomSearch,71.65248143921798,56.01174958881179,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,155,RandomSearch,71.65248143921798,56.375462248479394,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,156,RandomSearch,71.65248143921798,56.73917490814701,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,157,RandomSearch,71.65248143921798,57.10288756781462,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,158,RandomSearch,71.65248143921798,57.466600227482225,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,159,RandomSearch,71.65248143921798,57.83031288714983,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,160,RandomSearch,71.65248143921798,58.19402554681744,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,161,RandomSearch,71.65248143921798,58.557738206485055,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,162,RandomSearch,71.65248143921798,58.92145086615266,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,163,RandomSearch,71.65248143921798,59.285163525820266,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,164,RandomSearch,71.65248143921798,59.64887618548788,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,165,RandomSearch,71.65248143921798,60.01258884515549,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,166,RandomSearch,71.68973465327258,60.3763015048231,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,167,RandomSearch,71.68973465327258,60.7400141644907,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,168,RandomSearch,71.68973465327258,61.103726824158315,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,169,RandomSearch,71.69523054248992,61.46743948382593,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,170,RandomSearch,71.69523054248992,61.83115214349353,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,171,RandomSearch,71.69523054248992,62.19486480316114,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,172,RandomSearch,71.69523054248992,62.55857746282875,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,173,RandomSearch,71.69523054248992,62.92229012249636,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,174,RandomSearch,71.69523054248992,63.28600278216397,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,175,RandomSearch,71.69523054248992,63.649715441831574,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
